mostlyBlue,Wed Sep,RT krassenstein BREAKING Mark Judge who Christine Blasey Ford alleges was in the room during the sexual assault by Kavanaugh has refus,0.5,0.8333333333333334
Deb ElMaj,Wed Sep,ChuckGrassley Gee it sucks when people don t produce what you ask for doesn t it Chuck As you sow so shall yo https t co vzbZn w f,-0.3,0.3
Anne Marie Breton,Wed Sep,RT thehill NEW POLL Beto O Rourke leads Cruz by points in Texas Senate race https t co pfBMNFkMbV https t co dxy qX XR,0.13636363636363635,0.45454545454545453
Maria Escudero,Wed Sep,RT nickiknowsnada Pay attention to Dr Blasey Ford ladies This is how you get your power back Refuses to be vilified amp intimidated by t,0.0,0.0
La Se ora Harris,Wed Sep,RT MarkWarner It sends a message when you oppose reopening Judge Kavanaugh s background investigation It sends a message when you ll onl,0.0,0.0
Roger Christensen,Wed Sep,RT ItsMeCathi These are the white Republican men who will be questioning Christine Blasey Ford on the Senate Judiciary committee Re,0.0,0.0
Ethan Caravella,Wed Sep,RT yesthatCarlo How are we going to pay for it https t co quCKd G OT,0.0,0.0
ACSA,Wed Sep,Senate Passes Spending Bill to Increase Funding for Several Education Programs https t co LtUwYrqj via educationweek,0.0,0.0
Andrew Nevyn,Wed Sep,RT steve vladeck The Senate held Justice Scalia s seat open for days Today is day of Justice Kennedy s retirement https t co F,0.0,0.5
Camille Cormier,Wed Sep,RT perlmutations Get ready for cruz to pull out every dirty trick a cunt like him can think of https t co Ex qaEQVuV,-0.19999999999999998,0.65
pr l uss t r,Wed Sep,RT joefaz Peter Kopf leaves GOP He know something about Arlett plust he is one of the few that didn t drink to much kool aid VoteBlue,0.0,0.15000000000000002
P,Wed Sep,RT Lawrence Lying under oath to a Republican controlled senate is only investigated as a crime if the senate wants it to be investigated,0.1,0.55
Charles Evans,Wed Sep,RT Lawrence Tonight Dr Ford is smartly taking control of the process Chuck Grassley doesn t know how to handle this TheLastWord pm,0.21428571428571427,0.6428571428571429
HOPE,Wed Sep,RT SaveJersey POLL GOP s BobHugin leads the corrupt Bob Menendez by pts in CD gt https t co Nlni UT NJpolitics NJSen news,-0.5,1.0
Andrea Watson,Wed Sep,RT JohnWHuber You just admitted you thought a sexual assault victim was telling the truth and you sat on the allegations for months becau,0.2125,0.4416666666666667
Becky Seeley,Wed Sep,RT kaitlancollins Dr Blasey who has two teenagers has moved out of her house is arranging for private security for herself and her f,0.0,0.375
Angela,Wed Sep,RT CoryBooker Dr Ford is brave to come forward in the face of intimidation and threats to her and her family s safety It is wrong to,0.15000000000000002,0.95
Tom Alpers,Wed Sep,RT RealJamesWoods Shouldn t be a rush into hearing MeTooHucksters are going to hold the United States Senate hostage to their shena,0.0,0.0
Akros,Wed Sep,RT KassandraSeven Democratic Sen Claire McCaskill Mo said on Wednesday night that she will oppose Brett Kavanaugh s Supreme Court nom,0.0,0.0
Saber Point,Wed Sep,RT horowitz He s already talked to them times you lying sack The FBI investigates crimes except when it comes to Trump and his nomi,0.0,0.0
Mimi G,Wed Sep,RT JulianCastro BetoORourke pulls ahead of tedcruz leads by points among likely voters https t co Lg vlLgks,0.0,1.0
William O,Wed Sep,RT Right Outlook ME TOO Ohio Democratic Senate Candidate Sherrod Brown Has Been Accused by His First Wife of Physical and Verbal Abus,0.17857142857142858,0.33730158730158727
SportsMom,Wed Sep,RT GOVTWINE REALLY SUSAN COLLINS REALLY HOW BOUT YOU SHUT THE FUCK UP YOU CONSISTENTLY OVERSELL GIVING SOME OF US JUST A GLIMMER OF HO,0.0625,0.3125
TSusan Shaw,Wed Sep,Sure,0.5,0.8888888888888888
Maxx Togo,Wed Sep,RT emilyslist These two states represent our best opportunities to flip seats and take back the Senate Donate now to help us win,0.6,0.2333333333333333
Maureen Anderson,Wed Sep,RT ZerlinaMaxwell Senate Democrats need to be on TV saying that republicans aren t negotiating in good faith but I ve only seen SenGilli,0.35,0.8
Mochabean,Wed Sep,RT K Waters You were in the United States Senate voting against making MLK Day a holiday https t co XXryESEkC,0.0,0.0
Philip Thompson,Wed Sep,RT Lawrence Lying under oath to a Republican controlled senate is only investigated as a crime if the senate wants it to be investigated,0.1,0.55
Royal Blue Smiles,Wed Sep,RT RealBrittHughes Democrats are quickly running out of excuses here https t co mIrkicuOQW,0.3333333333333333,0.5
Don Hayes SWFL,Wed Sep,RT JewhadiTM To answer that question the Senate Judiciary Committee has proposed the best course of action have committee staff not p,0.55,0.2
L M,Wed Sep,RT JoyceWhiteVance It s not Dr Ford has never testified in the Senate unlike Kavanaugh She deserves time to understand the process befo,0.0,0.0
ilyse,Wed Sep,RT JesseLehrich the Violence Against Women Reauthorization Act of passed the Senate the highest ranking Rs on senjudiciar,0.0,0.0
Michelle W,Wed Sep,RT realTylerZed Texas just flipped a state senate seat from blue to red after being held by a Democrat for years Want to know how,0.0,0.05
Shannon,Wed Sep,RT HoarseWisperer If you are a parent of a teenage daughter be advised that Senate Republicans do not believe she is entitled to safety,0.0,0.0
Marielle PatriotsResist,Wed Sep,RT ThePlumLineGS Senator are you saying that you don t support Dr Ford s request for the FBI to examine her claims https t co Go Cr,0.0,0.0
Glenn Little,Wed Sep,RT tedcruz Big important victory for Texas https t co SSWDX DdOI,0.2,0.55
ED RUSS JR,Wed Sep,RT NRA NRAPVF endorsed TedCruz for re election to the U S Senate in Texas Sen Cruz is a champion of our A freedoms and has alwa,0.0,0.0
Douglas Stone,Wed Sep,RT bulldoghill Ford may face questions from the Republicans on the Senate Judiciary Committee all of them men with an average age of,-0.15,0.39999999999999997
Melody Goss,Wed Sep,RT yank Look the Kavanaugh thing is disturbing The accusations are damming But he lied to the Senate multiple times His views on wom,-0.25,0.4
Ronda,Wed Sep,RT TheTestyTarheel Haven t the Democrats made their motives apparent Obstruct and delay This needs to stop now Demand that the sen,0.05,0.35
Alison Yanez McKay,Wed Sep,RT K Waters You were in the United States Senate voting against making MLK Day a holiday https t co XXryESEkC,0.0,0.0
JS Laycock,Wed Sep,RT TheDemCoalition MOMENTUM BetoORourke has been closing the gap over the last several months but this is the first poll that puts him,0.08333333333333333,0.13333333333333333
Yone,Wed Sep,RT tribelaw I m with BetoORourke I ve given what I can afford to his campaign Give all you can to this inspiring voice for progressive,0.5,1.0
Badcat,Wed Sep,RT K Waters You were in the United States Senate voting against making MLK Day a holiday https t co XXryESEkC,0.0,0.0
,Wed Sep,RT Lawrence Lying under oath to a Republican controlled senate is only investigated as a crime if the senate wants it to be investigated,0.1,0.55
